,Word,Likelihood
3682,IRONY,6.623576723832171e-07
3683,LEMME,6.606569754874815e-07
3684,WIMPY,6.604129964631985e-07
3685,VAULT,6.587048278858342e-07
3686,SKIDS,6.582381318061514e-07
3687,BOUGH,6.576609494909136e-07
3688,YELPS,6.574608070572731e-07
3689,SPOOR,6.572789632520546e-07
3690,CHAIN,6.571029505221864e-07
3691,MUMMY,6.569389304293876e-07
3692,PAPAL,6.563715110116254e-07
3693,PLASH,6.55422323756353e-07
3694,VITAE,6.545727999634221e-07
3695,QUIDS,6.529085222420895e-07
3696,VALOR,6.528727367453112e-07
3697,RANCH,6.509742651630061e-07
3698,GAWKY,6.492064765040973e-07
3699,MUDDY,6.487798599303154e-07
3700,TENCH,6.481534811541149e-07
3701,LAXLY,6.475648232836722e-07
3702,BHOYS,6.47474299048863e-07
3703,LIKEN,6.464917193432108e-07
3704,SEPIA,6.449844525092037e-07
3705,HEFTY,6.445134054703683e-07
3706,QUEER,6.43251499877191e-07
3707,ELDER,6.431268628882592e-07
3708,LIVRE,6.43117136972533e-07
3709,LATIN,6.427859065213274e-07
3710,MELON,6.412552765812303e-07
3711,KINKY,6.410766066550722e-07
3712,ALTAR,6.408228827114964e-07
3713,URINE,6.403564309113812e-07
3714,PATCH,6.403103256171979e-07
3715,CURVE,6.399942044154712e-07
3716,NEATH,6.388983501296656e-07
3717,DRINK,6.381752728721984e-07
3718,SLICK,6.380986092665951e-07
3719,TWINY,6.373429888835628e-07
3720,SLUSH,6.360063530641658e-07
3721,OUTEN,6.360029731468188e-07
3722,DOWDY,6.359524984890311e-07
3723,FETAL,6.358019445086783e-07
3724,SMOKY,6.35202052520595e-07
3725,LIPPY,6.347321167006218e-07
3726,LOGGY,6.345684541207138e-07
3727,ATONE,6.342242901767277e-07
3728,SPEWS,6.336447407008941e-07
3729,JETTY,6.335715869674567e-07
3730,FLUME,6.332722688494852e-07
3731,STUDY,6.332315874525373e-07
3732,TESLA,6.317394898316242e-07
3733,KUDOS,6.316030536678715e-07
3734,HERON,6.296141395720972e-07
3735,GAFFS,6.291391083916063e-07
3736,GYROS,6.290030320796938e-07
3737,RUBLE,6.285466965030935e-07
3738,FLAIL,6.277639932506672e-07
3739,SPRIT,6.277303942877016e-07
3740,WAIVE,6.274165859344154e-07
3741,DECOR,6.269162235558172e-07
3742,WHIRR,6.261834762371204e-07
3743,SWART,6.255828749805712e-07
3744,PLINK,6.253232069605735e-07
3745,DUNNO,6.228819755433735e-07
3746,LUMPY,6.228396442361728e-07
3747,DYKES,6.226656384232343e-07
3748,STALL,6.225004973032808e-07
3749,NIECE,6.223941988123422e-07
3750,BACON,6.21188697129392e-07
3751,DITTO,6.20831814282201e-07
3752,LEAVE,6.205218792722566e-07
3753,ANISE,6.199297534515664e-07
3754,CAROM,6.195308659474395e-07
3755,STEEP,6.191136225728869e-07
3756,RABID,6.169713817500008e-07
3757,ALLOT,6.161286823861951e-07
3758,LIMIT,6.157340622476471e-07
3759,GUMMY,6.150535623818763e-07
3760,TIFFS,6.135676305556682e-07
3761,PINKO,6.133741307994494e-07
3762,FAGOT,6.125906419672614e-07
3763,SPLAT,6.120580742879909e-07
3764,HEAVY,6.116322669362529e-07
3765,FEIGN,6.113235974993808e-07
3766,PITON,6.112226321252545e-07
3767,STAYS,6.106296753962089e-07
3768,CREAK,6.100781329938186e-07
3769,REDID,6.088860713036802e-07
3770,ZONKS,6.070997123336008e-07
3771,STUNT,6.069797985266232e-07
3772,BASSO,6.068543311532454e-07
3773,BISON,6.058840480696823e-07
3774,TETRA,6.057775929892286e-07
3775,APSOS,6.057081325632488e-07
3776,FLYER,6.056517412723507e-07
3777,CACAO,6.049035072918893e-07
3778,VAGUS,6.047630458580106e-07
3779,FLANK,6.040182139773102e-07
3780,WREST,6.033475003669073e-07
3781,BUNCH,6.025194642991637e-07
3782,BIGOT,6.022254442516864e-07
3783,OODLE,6.009158540845223e-07
3784,CODON,5.995564539072577e-07
3785,VELAR,5.994982603603214e-07
3786,SWORD,5.991693758147249e-07
3787,BREAK,5.98985803303022e-07
3788,PLENA,5.988655302091924e-07
3789,TANGO,5.979987474933798e-07
3790,DEIGN,5.978667887493944e-07
3791,REMIT,5.971556610559308e-07
3792,LIPID,5.960852387035669e-07
3793,METAL,5.958144008288873e-07
3794,BUSBY,5.95079818474738e-07
3795,CHALK,5.949054413117589e-07
3796,FAVOR,5.939950147660571e-07
3797,NEWER,5.937948891417568e-07
3798,RIDGY,5.936710494898981e-07
3799,BUGGY,5.929469158995598e-07
3800,SKIPS,5.918104304312187e-07
3801,RUMMY,5.908041387754223e-07
3802,DOOZY,5.907059249211913e-07
3803,BEGOT,5.905925604845662e-07
3804,COPRA,5.90583285454842e-07
3805,BRISK,5.90213513947678e-07
3806,REFLY,5.901388271705505e-07
3807,DUCAT,5.892008508504001e-07
3808,EMITS,5.887698493461415e-07
3809,CLOAK,5.871890820012095e-07
3810,QUIPS,5.870186713736217e-07
3811,SLANG,5.866178564035256e-07
3812,PLONK,5.865434731955767e-07
3813,JERKY,5.842921095055823e-07
3814,PHIAL,5.839814634715382e-07
3815,RUDDY,5.834664512124984e-07
3816,ERODE,5.834653517989779e-07
3817,MOTHY,5.830138542700535e-07
3818,SONIC,5.82427771017915e-07
3819,SKEET,5.821965609494631e-07
3820,PRIVY,5.820965517068947e-07
3821,ARENA,5.8169598305639e-07
3822,CAPON,5.811140237336652e-07
3823,BEZEL,5.810619798470457e-07
3824,DOZEN,5.802540917637893e-07
3825,PEEVE,5.799762972976679e-07
3826,AREAL,5.797487560070948e-07
3827,HADST,5.783332651416077e-07
3828,TEMPT,5.782003310539452e-07
3829,MASON,5.775504412320171e-07
3830,GREYS,5.771433387571772e-07
3831,FOCAL,5.767081447311834e-07
3832,FACTO,5.764589296561604e-07
3833,CRACK,5.759302942932218e-07
3834,SHIFT,5.758399038003572e-07
3835,MONDO,5.750530983181002e-07
3836,CROOK,5.748332842088537e-07
3837,FORGO,5.739641020004711e-07
3838,DROOL,5.739379621832264e-07
3839,DICOT,5.739033576781658e-07
3840,OBOES,5.724766010130528e-07
3841,TOUGH,5.724086041865359e-07
3842,EAGLE,5.721883176478028e-07
3843,OATHS,5.721736763303419e-07
3844,TWINE,5.702542532116089e-07
3845,CUFFS,5.697095036331439e-07
3846,SUPRA,5.696261538005419e-07
3847,VALUE,5.694040553956032e-07
3848,SMOKE,5.683386785710587e-07
3849,ACTED,5.683042829244849e-07
3850,VIEWS,5.681596494841281e-07
3851,SKIMS,5.676549026585159e-07
3852,CABAL,5.666806190050394e-07
3853,SPAYS,5.655832239325541e-07
3854,BRACK,5.654588343969814e-07
3855,VERGE,5.653734029059864e-07
3856,DAVIT,5.653159591751992e-07
3857,PEKOE,5.647206958037333e-07
3858,BROOK,5.643817699505109e-07
3859,DEBAR,5.642870223310243e-07
3860,SHACK,5.631969072044821e-07
3861,CHINO,5.628490404089126e-07
3862,SPRUE,5.625874024704822e-07
3863,YOGAS,5.623037909469057e-07
3864,SHOOK,5.621241511907593e-07
3865,SLOMO,5.620529533875621e-07
3866,BRUIN,5.616283243789237e-07
3867,ANNOY,5.612411210233738e-07
3868,GROIN,5.608806828395482e-07
3869,SCOWS,5.605780626588147e-07
3870,OUSEL,5.605419588804193e-07
3871,TELEX,5.604344516634258e-07
3872,GRIEF,5.604172415683979e-07
3873,HIPPY,5.597821988614339e-07
3874,WAXEN,5.595368585984687e-07
3875,BUFFS,5.593511490216322e-07
3876,FINCH,5.589696934063376e-07
3877,FUDGY,5.589389692842173e-07
3878,PITHY,5.578874643049012e-07
3879,SWIPE,5.575553932018255e-07
3880,JAWED,5.563514427616244e-07
3881,DIDOT,5.551891177538779e-07
3882,ROMAN,5.548005596841825e-07
3883,ZOOMS,5.544636858843621e-07
3884,BLOWY,5.535960616473944e-07
3885,GNAWS,5.532318537120999e-07
3886,CROFT,5.523407417797132e-07
3887,ROSIN,5.515195695145635e-07
3888,MAIZE,5.51177440821591e-07
3889,DASHY,5.501501315219813e-07
3890,WRYER,5.500384367278456e-07
3891,CLAVE,5.495396716802272e-07
3892,ZEROS,5.494021520894596e-07
3893,HUMPY,5.492940035883591e-07
3894,SMART,5.483504212792661e-07
3895,FTPED,5.482655897296672e-07
3896,ROWDY,5.48023374903731e-07
3897,BEING,5.473135761201353e-07
3898,HEAVE,5.472499230482263e-07
3899,FROSH,5.471587813659253e-07
3900,CABBY,5.448088225736262e-07
3901,BUNKO,5.446883550025922e-07
3902,DIDST,5.445939055830023e-07
3903,SHOVE,5.445549582946833e-07
3904,DOING,5.438602332348935e-07
3905,COCOA,5.434403326055931e-07
3906,PAGAN,5.425284119226385e-07
3907,LICIT,5.420816624572587e-07
3908,ALOUD,5.408530233695404e-07
3909,FLOUR,5.406071348375639e-07
3910,FLASH,5.399593237163736e-07
3911,GROUT,5.393607343478899e-07
3912,OLDER,5.384317921855193e-07
3913,RIFLE,5.384193238961936e-07
3914,PUNCH,5.383622991191601e-07
3915,ANGER,5.377745304611148e-07
3916,THANK,5.376226409104822e-07
3917,FIRMA,5.374713792447674e-07
3918,GRONK,5.370063819360539e-07
3919,CHINK,5.365827518564967e-07
3920,PHOTO,5.363427774594232e-07
3921,LABOR,5.35487787104449e-07
3922,GHOST,5.349290422808084e-07
3923,SKATE,5.337748717843733e-07
3924,RIDGE,5.311793600699088e-07
3925,STILL,5.3092604398098e-07
3926,SCOPE,5.294348369555472e-07
3927,HELLO,5.294188287353047e-07
3928,SHARP,5.290637613133013e-07
3929,FILCH,5.289761976625829e-07
3930,NOBLY,5.276750512281213e-07
3931,MASHY,5.271535022300657e-07
3932,ORBED,5.271277771064137e-07
3933,LEDGE,5.267500185297725e-07
3934,VOILA,5.259556691118873e-07
3935,JIBED,5.258540562349943e-07
3936,CHIEF,5.252480026144105e-07
3937,CELEB,5.246620398551221e-07
3938,GUTTA,5.244121127587388e-07
3939,BOBBY,5.239750775696377e-07
3940,CRAZY,5.229017473827735e-07
3941,MODAL,5.228142403117462e-07
3942,SAVVY,5.221557473989068e-07
3943,WEAVE,5.220626880962159e-07
3944,MIDST,5.218295301084717e-07
3945,OPENS,5.212190597935847e-07
3946,NAVEL,5.204053584643302e-07
3947,FOSSA,5.192685270261691e-07
3948,NOMAD,5.18639196831449e-07
3949,BITCH,5.185839401321568e-07
3950,GUPPY,5.185033645611643e-07
3951,SCENT,5.174571927207797e-07
3952,RONDO,5.171618468095665e-07
3953,DEPOT,5.169356912221608e-07
3954,CACHE,5.166958473790208e-07
3955,SICKO,5.163101744507738e-07
3956,HUMID,5.158491883936589e-07
3957,SNOUT,5.156536882993975e-07
3958,SNARK,5.153979077000427e-07
3959,REIGN,5.152035349994781e-07
3960,LUCID,5.149507303169388e-07
3961,KOALA,5.148369490604322e-07
3962,PLEBE,5.134216402307224e-07
3963,SPLIT,5.127566168076383e-07
3964,SIRUP,5.124494725886776e-07
3965,SHYLY,5.116499980725686e-07
3966,NOVEL,5.097734210333385e-07
3967,PECAN,5.096669787567511e-07
3968,AMITY,5.092964243759535e-07
3969,AXONS,5.086026226720991e-07
3970,THETA,5.085303357060583e-07
3971,KNEED,5.075262564901005e-07
3972,DOXIE,5.06792958152026e-07
3973,JUDOS,5.06670581513787e-07
3974,SHREW,5.062902478913089e-07
3975,SPUMY,5.058043256069221e-07
3976,FATSO,5.043525019217161e-07
3977,SCROD,5.031138661996049e-07
3978,CULPA,5.025085205481411e-07
3979,PLEIN,5.025003718289044e-07
3980,JOIST,5.016123956935554e-07
3981,REFRY,5.012137984188237e-07
3982,JOKED,5.004965414968793e-07
3983,SLING,5.003220064532549e-07
3984,FUDGE,5.001032883069312e-07
3985,SWEAR,5.000343737294883e-07
3986,PODIA,4.999259995434975e-07
3987,SHEIK,4.997979133686812e-07
3988,PUFFS,4.997906100054399e-07
3989,LOTSA,4.996208134350998e-07
3990,VERST,4.995067535987573e-07
3991,DOUBT,4.993470588175638e-07
3992,LARGO,4.993343848669261e-07
3993,NEATO,4.991393360388012e-07
3994,PIING,4.986673196455405e-07
3995,MAUVE,4.974300849691168e-07
3996,BINGO,4.971967623290874e-07
3997,JIVED,4.970964125346429e-07
3998,RUMOR,4.964890771718399e-07
3999,MUSTA,4.961105066733465e-07
4000,MILCH,4.957072544133639e-07
4001,WEDGY,4.953073757913989e-07
4002,HALVE,4.945395998815978e-07
4003,MATCH,4.943328420568004e-07
4004,GAMIN,4.93957419546193e-07
4005,GRAVY,4.933073635647131e-07
4006,ANODE,4.932436592931384e-07
4007,OMITS,4.929235948014208e-07
4008,TRACK,4.921586151232986e-07
4009,SPILL,4.917593686053339e-07
4010,LOCAL,4.914714063589645e-07
4011,ROGUE,4.913006685477229e-07
4012,CRICK,4.912066642236404e-07
4013,ELIDE,4.910854526885699e-07
4014,PEDAL,4.906185984198368e-07
4015,THORN,4.903451979056725e-07
4016,SATYR,4.897218401720165e-07
4017,CRUSH,4.895960507934094e-07
4018,ZESTS,4.893895136362324e-07
4019,JIBER,4.892516857313983e-07
4020,HOWDY,4.887223380671332e-07
4021,PROVE,4.885241154063983e-07
4022,DRAFT,4.880055985610533e-07
4023,GOING,4.879003378538112e-07
4024,GOUDA,4.877363355265347e-07
4025,TIDAL,4.873216167881255e-07
4026,STAIN,4.867543560359249e-07
4027,MIFFS,4.862849837914603e-07
4028,REBAR,4.862666301759308e-07
4029,TITHE,4.862307979052261e-07
4030,CUBIT,4.858099900556427e-07
4031,MOXIE,4.856086865894012e-07
4032,FLOUT,4.853330886322269e-07
4033,RIGID,4.84843933539712e-07
4034,LATHE,4.842747146630447e-07
4035,DICTA,4.841305614612059e-07
4036,FLORA,4.830569955037208e-07
4037,BRICK,4.822756339650287e-07
4038,BOSUN,4.820723922727675e-07
4039,SWATH,4.810934109528005e-07
4040,BRUSH,4.806943044153475e-07
4041,PRIMA,4.801991619948114e-07
4042,KELPY,4.798842179170995e-07
4043,ADIOS,4.79569370729138e-07
4044,SOLUM,4.794483320070797e-07
4045,FAKIR,4.789133990732577e-07
4046,SHUSH,4.787714491121915e-07
4047,WHEWS,4.785562171616247e-07
4048,SWEDE,4.771217870990071e-07
4049,CABIN,4.770914899219974e-07
4050,NUTSY,4.7640659139730015e-07
4051,TROVE,4.758680502404295e-07
4052,SLOOP,4.7519384803781054e-07
4053,REALM,4.751813544851801e-07
4054,KIWIS,4.7505199948639867e-07
4055,GAMUT,4.750051921813803e-07
4056,NUKED,4.742235398824318e-07
4057,MANGO,4.7394581583251914e-07
4058,APNEA,4.7360259971590527e-07
4059,DOUGH,4.7345498910109755e-07
4060,WHEAT,4.729753866407895e-07
4061,BLEAK,4.728835289234384e-07
4062,PAVAN,4.722729341197069e-07
4063,NOBLE,4.7213030899358223e-07
4064,ENTER,4.721081090865124e-07
4065,ALGAE,4.720275785060056e-07
4066,WOMAN,4.719945059999761e-07
4067,YOGIS,4.710745623272013e-07
4068,BUNCO,4.707183314837216e-07
4069,DEPTH,4.703720182723784e-07
4070,GREBE,4.7006012346512256e-07
4071,DIGIT,4.69951231075823e-07
4072,RATIO,4.6970704092046176e-07
4073,ABETS,4.684680720627317e-07
4074,PIVOT,4.684176258862787e-07
4075,ARMOR,4.682633858820103e-07
4076,TRUNK,4.6801746998793143e-07
4077,CRAZE,4.678594581845869e-07
4078,OUNCE,4.6679567872135726e-07
4079,JAUNT,4.66532226722811e-07
4080,WHIST,4.6604854976637746e-07
4081,STANK,4.6603529703168983e-07
4082,ROBOT,4.657025650822723e-07
4083,JOKER,4.656591952209945e-07
4084,TABBY,4.6556390292655326e-07
4085,PIXIE,4.646802075483887e-07
4086,HEDGE,4.6455075434913517e-07
4087,ERROR,4.638051042596693e-07
4088,PITCH,4.633643539143808e-07
4089,CROWD,4.628922272081652e-07
4090,YAWNS,4.608233374676271e-07
4091,CROCK,4.607442354345774e-07
4092,LEGGY,4.5973126204135133e-07
4093,HABIT,4.595717845150991e-07
4094,BRAZE,4.593529225812308e-07
4095,THINK,4.585343515864608e-07
4096,SPINA,4.5826397257744855e-07
4097,GRAPH,4.57639410961846e-07
4098,DELVE,4.566932031839508e-07
4099,HALMA,4.5596564734640546e-07
4100,WELSH,4.5518354882070974e-07
4101,HIGHS,4.5487377983380996e-07
4102,CLACK,4.5468181128412243e-07
4103,AUDIT,4.544807662651225e-07
4104,ILEUS,4.539266973426637e-07
4105,DRAMA,4.536283152846414e-07
4106,DELFT,4.529812733054754e-07
4107,HAZEL,4.5297645293421314e-07
4108,SPUME,4.525617650167198e-07
4109,GLOBE,4.5242430019313135e-07
4110,LEECH,4.5234100010980645e-07
4111,QUITE,4.515665374724805e-07
4112,SPURT,4.515098603242082e-07
4113,CUING,4.510269284693707e-07
4114,SHOCK,4.5055752576358564e-07
4115,LATCH,4.495442959644058e-07
4116,SCUSE,4.489402483507039e-07
4117,SWEAT,4.4890866469480253e-07
4118,THIEF,4.488482931432235e-07
4119,FRESH,4.488058599220503e-07
4120,CAVIL,4.4877887148527783e-07
4121,BAZAR,4.486997288792659e-07
4122,BREVE,4.4846400831081097e-07
4123,SERIF,4.481143227658519e-07
4124,COBRA,4.473056836581052e-07
4125,CUMIN,4.472973187519694e-07
4126,CUSHY,4.4692208589152137e-07
4127,BLACK,4.4641486926077473e-07
4128,JUMPS,4.4504789649907305e-07
4129,NIXED,4.4492745811150087e-07
4130,JUICY,4.4380935875371385e-07
4131,AHOYS,4.436397974964432e-07
4132,WEDGE,4.431697572870411e-07
4133,COMMA,4.429318276787871e-07
4134,HUMOR,4.4276451285100647e-07
4135,SIXTH,4.4266876835573373e-07
4136,NINTH,4.4150068056919265e-07
4137,GRAVE,4.413802726631643e-07
4138,FREAK,4.4092010520916893e-07
4139,STALK,4.4068104512063933e-07
4140,CLERK,4.404383354170559e-07
4141,EPICS,4.40227763335663e-07
4142,CLOVE,4.396317373441818e-07
4143,BUSHY,4.387962297844028e-07
4144,SMEAR,4.3830173499745275e-07
4145,NODDY,4.382684650654114e-07
4146,ESSES,4.379656273820015e-07
4147,LURCH,4.3789136202523626e-07
4148,REBID,4.378506580161296e-07
4149,GRAFT,4.3779280385380673e-07
4150,SECCO,4.375750749293884e-07
4151,YAWLS,4.357526377608391e-07
4152,PENGO,4.3567307512987145e-07
4153,HEIGH,4.345573820685253e-07
4154,FRISK,4.3446272554481855e-07
4155,GLEAN,4.335454614678319e-07
4156,ANENT,4.334340264051161e-07
4157,WOOZY,4.330577198779152e-07
4158,SNOWY,4.3296679636249915e-07
4159,CLUNK,4.3237896163498704e-07
4160,SPANK,4.3165564397197503e-07
4161,PRICK,4.309222099780118e-07
4162,BEGAN,4.3090339519578447e-07
4163,WATSA,4.291119903142752e-07
4164,HULLO,4.2834796143129203e-07
4165,SCOOT,4.281966542758293e-07
4166,FEMUR,4.279806484130714e-07
4167,OOZED,4.2782170122472976e-07
4168,SUMMA,4.2721417894886223e-07
4169,VENUE,4.2700570166846864e-07
4170,YOWLS,4.268501645162628e-07
4171,LIVID,4.2678292238539403e-07
4172,SERUM,4.252352464274545e-07
4173,BROMO,4.2480024322330666e-07
4174,DEBIT,4.2440142389692376e-07
4175,YOLKY,4.241481496164734e-07
4176,SMELT,4.236668504157401e-07
4177,QUOTE,4.2356241111759795e-07
4178,GWINE,4.2314078895223107e-07
4179,AWARE,4.227196744228752e-07
4180,IDLES,4.225426442672052e-07
4181,SULFA,4.2186475982937633e-07
4182,OGRES,4.2137353122086794e-07
4183,LAUGH,4.211649009538637e-07
4184,KAYOS,4.202181659928901e-07
4185,TRICK,4.1975842215474724e-07
4186,DRIVE,4.1962700693678106e-07
4187,DILDO,4.195624654781535e-07
4188,ZETAS,4.1903778446228605e-07
4189,DEMUR,4.185596907436013e-07
4190,MAGNA,4.1817976781935334e-07
4191,FECAL,4.178127063914172e-07
4192,STASH,4.1661012530765073e-07
4193,DRIFT,4.162163452190141e-07
4194,RIGOR,4.161520321684686e-07
4195,MUNCH,4.15626852687849e-07
4196,CODEX,4.152908615414465e-07
4197,RERUN,4.149834675080583e-07
4198,MOHEL,4.1494513932269646e-07
4199,WEIGH,4.1455683310302835e-07
4200,NOVAE,4.145186888828714e-07
4201,ELOPE,4.141448899780288e-07
4202,PAMPA,4.1355598495852424e-07
4203,CREDO,4.1152618662247807e-07
4204,BUTCH,4.1147670732625813e-07
4205,SWEEP,4.11050847773802e-07
4206,BARIC,4.1101869849415243e-07
4207,LATEX,4.1074434184843024e-07
4208,MESON,4.0987450668078636e-07
4209,RECTA,4.0913419163250456e-07
4210,MUGGY,4.090235669862704e-07
4211,DECAL,4.086155713450652e-07
4212,EMIRS,4.083191348932972e-07
4213,JUNKY,4.080539536049512e-07
4214,ROUGH,4.079933668138075e-07
4215,FISHY,4.070802829842869e-07
4216,JUSTE,4.062393457762764e-07
4217,SWAYS,4.0541806317289277e-07
4218,PRIMO,4.046622151641669e-07
4219,METRO,4.0458789156434557e-07
4220,KNOPS,4.041963478877221e-07
4221,REARM,4.035786846312488e-07
4222,WASHY,4.0332549835052005e-07
4223,PEWIT,4.032922292798641e-07
4224,VEXED,4.0305338273530325e-07
4225,DUFFS,4.026810355225176e-07
4226,REEVE,4.0267784371962433e-07
4227,BORIC,4.0262154228835794e-07
4228,FLASK,4.021572046429241e-07
4229,REMAN,4.019411299578051e-07
4230,LEGIT,4.0159709698485786e-07
4231,GNOME,4.009362821913541e-07
4232,WINCH,4.007707235743553e-07
4233,BEFIT,4.0069089418564065e-07
4234,RESIN,3.995641228096728e-07
4235,FUTON,3.9954475593180986e-07
4236,APACE,3.994877687795631e-07
4237,ARDOR,3.9880805113396094e-07
4238,DISHY,3.981193962519284e-07
4239,URGED,3.9751931975798336e-07
4240,STINK,3.9747803846008586e-07
4241,CAMPO,3.972564331266024e-07
4242,JUICE,3.9709258414805974e-07
4243,IAMBS,3.968591766934758e-07
4244,INNER,3.965603551961458e-07
4245,LIMBY,3.9648720645612137e-07
4246,HATCH,3.964615746697158e-07
4247,AXELS,3.9448391554779107e-07
4248,RENEW,3.939677586837763e-07
4249,DROVE,3.9360362666163184e-07
4250,AMINE,3.935008991822686e-07
4251,MULCH,3.933249240070376e-07
4252,ISLES,3.930629248997258e-07
4253,WENCH,3.9302923857217606e-07
4254,PUSHY,3.92072557168471e-07
4255,SAMBA,3.918002376267207e-07
4256,JAMBS,3.9149621484626666e-07
4257,GUSTO,3.914151403415948e-07
4258,AGREE,3.89541374394365e-07
4259,KOPEK,3.887071913642171e-07
4260,LAPIN,3.879672078646583e-07
4261,CLICK,3.877947349134003e-07
4262,ZINCS,3.8758747608835675e-07
4263,DRUNK,3.871101945910816e-07
4264,ATILT,3.8684617394161443e-07
4265,ULCER,3.8651470724928043e-07
4266,MUFFS,3.8584870927881107e-07
4267,VARIA,3.8457681270175276e-07
4268,CRISP,3.8254579607719873e-07
4269,NAPPY,3.8191883282283016e-07
4270,VOWEL,3.813839251630566e-07
4271,FUGIT,3.8128148402769027e-07
4272,LASSO,3.806887123669665e-07
4273,WASSA,3.8007061999264374e-07
4274,VIDEO,3.8000812955413495e-07
4275,LEPTA,3.7998736296595305e-07
4276,PROMO,3.7956688399119533e-07
4277,BLUSH,3.7949550348580063e-07
4278,STEAL,3.7938632142451005e-07
4279,PLUNK,3.79314270888875e-07
4280,MEDAL,3.7876772624122117e-07
4281,SPELL,3.783497467758092e-07
4282,WATCH,3.782143892246661e-07
4283,JOYED,3.7815294246430885e-07
4284,BRING,3.7814392531936617e-07
4285,LUNCH,3.779693861691513e-07
4286,GIGUE,3.778448016416284e-07
4287,SALVO,3.776730814467952e-07
